"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.04218224851785e-47,3.38714906783327,0.366,0.032,6.4651350059141e-43,"Monocyte","TLR2"
7.67907199863828e-47,2.45916486438496,0.451,0.072,8.21660703854296e-43,"Monocyte","CECR1"
8.80566769232184e-47,3.06696023690723,0.388,0.043,9.42206443078437e-43,"Monocyte","RXRA"
1.09205054598158e-46,2.41428265014441,0.473,0.092,1.16849408420029e-42,"Monocyte","MSRB1"
1.11628932504144e-46,4.09948460624811,0.333,0.02,1.19442957779434e-42,"Monocyte","IGSF6"
1.7034517434812e-46,1.8352800929492,0.508,0.1,1.82269336552488e-42,"Monocyte","NRGN"
2.20436819022435e-46,3.34235928174497,0.357,0.029,2.35867396354005e-42,"Monocyte","LILRB2"
9.0131322201189e-46,4.3553353125401,0.314,0.014,9.64405147552722e-42,"Monocyte","PLXDC2"
9.12800486006703e-46,2.50559889507502,0.453,0.082,9.76696520027172e-42,"Monocyte","IL17RA"
1.36330824270723e-45,0.892456711970454,0.654,0.185,1.45873981969674e-41,"Monocyte","BLVRB"
1.9370293243768e-45,3.48860049516955,0.344,0.026,2.07262137708318e-41,"Monocyte","CREB5"
2.99463567739027e-45,3.47513732254211,0.34,0.025,3.20426017480759e-41,"Monocyte","DMXL2"
3.47306219246699e-45,2.7448770916584,0.403,0.054,3.71617654593968e-41,"Monocyte","GNAQ"
3.85270405158116e-45,2.2718735605611,0.486,0.102,4.12239333519184e-41,"Monocyte","SNX10"
4.06059383964729e-45,3.22102660106271,0.359,0.034,4.3448354084226e-41,"Monocyte","PRAM1"
4.48331178765955e-45,3.35717796174253,0.344,0.026,4.79714361279572e-41,"Monocyte","QPCT"
6.47031433786877e-45,2.13063199868419,0.505,0.112,6.92323634151959e-41,"Monocyte","CTSH"
9.43572113370976e-45,2.18550528448532,0.495,0.105,1.00962216130694e-40,"Monocyte","FBXL5"
1.40410810583751e-44,1.48015881471949,0.693,0.26,1.50239567324613e-40,"Monocyte","H2AFY"
2.66105807272873e-44,4.18107925262373,0.307,0.014,2.84733213781975e-40,"Monocyte","LRP1"
3.31370681392755e-44,3.61619762410741,0.333,0.025,3.54566629090248e-40,"Monocyte","CD33"
4.31709732582289e-44,1.6478804156503,0.619,0.185,4.61929413863049e-40,"Monocyte","ZEB2"
1.81424486713379e-43,1.87893052235171,0.536,0.131,1.94124200783316e-39,"Monocyte","SKAP2"
2.44783320157326e-43,1.56621334290589,0.658,0.228,2.61918152568339e-39,"Monocyte","IQGAP1"
9.59131657789141e-43,4.16248291238545,0.307,0.018,1.02627087383438e-38,"Monocyte","BST1"
1.10894323807422e-42,1.75962825587042,0.564,0.156,1.18656926473941e-38,"Monocyte","AGTRAP"
1.46954385316413e-42,3.60645691237623,0.314,0.02,1.57241192288562e-38,"Monocyte","LRRC25"
1.8965328734092e-42,1.16485222209852,0.791,0.354,2.02929017454785e-38,"Monocyte","AP2S1"
1.91666342558506e-42,3.28823019194652,0.344,0.034,2.05082986537601e-38,"Monocyte","NAIP"
2.46836954975548e-42,1.039877258447,0.885,0.453,2.64115541823837e-38,"Monocyte","EVI2B"
2.47605913490082e-42,2.87501821283984,0.351,0.035,2.64938327434388e-38,"Monocyte","RAB32"
5.94657740652e-42,1.37335157272812,0.667,0.223,6.3628378249764e-38,"Monocyte","TIMP1"
1.77532284661284e-41,2.06723049905182,0.484,0.111,1.89959544587574e-37,"Monocyte","LGALS9"
2.41600447267889e-41,2.1487873282992,0.455,0.091,2.58512478576641e-37,"Monocyte","IFNGR2"
2.82112046813309e-41,1.29341240865796,0.747,0.33,3.0185989009024e-37,"Monocyte","SERPINB1"
3.23762819666375e-41,2.78718606932731,0.368,0.048,3.46426217043021e-37,"Monocyte","ENTPD1"
3.64187884134271e-41,3.07541490388367,0.344,0.037,3.8968103602367e-37,"Monocyte","ACSL1"
4.19309340893176e-41,1.22512117245463,0.78,0.354,4.48660994755699e-37,"Monocyte","PGLS"
4.38898937552332e-41,2.81443456507216,0.351,0.039,4.69621863180995e-37,"Monocyte","METTL7A"
5.63953653738875e-41,3.76113654770361,0.303,0.02,6.03430409500596e-37,"Monocyte","CD300E"
9.99345287569708e-41,2.39924138025442,0.414,0.071,1.06929945769959e-36,"Monocyte","CCNY"
1.12394476263354e-40,1.46876609528752,0.521,0.133,1.20262089601788e-36,"Monocyte","PF4"
1.47635054577442e-40,2.65988171129344,0.375,0.052,1.57969508397863e-36,"Monocyte","OGFRL1"
2.67015272486158e-40,2.41557436325572,0.412,0.072,2.85706341560189e-36,"Monocyte","GRINA"
4.38870892277707e-40,1.69575052309438,0.532,0.142,4.69591854737146e-36,"Monocyte","SOD2"
6.08511721013434e-40,0.633619450864876,0.974,0.729,6.51107541484374e-36,"Monocyte","SRGN"
1.35927887305422e-39,0.967673197675084,0.865,0.49,1.45442839416801e-35,"Monocyte","NDUFB1"
2.88901034033556e-39,1.50861962877376,0.632,0.217,3.09124106415905e-35,"Monocyte","VMP1"
2.90570809821258e-39,4.35451486342493,0.277,0.014,3.10910766508746e-35,"Monocyte","ZNF385A"
4.38685257974169e-39,1.6580889038674,0.549,0.153,4.69393226032361e-35,"Monocyte","ZYX"
4.86617394717872e-39,1.96337008379964,0.466,0.102,5.20680612348123e-35,"Monocyte","LYST"
5.38454494195977e-39,3.8967098009587,0.288,0.018,5.76146308789695e-35,"Monocyte","NFAM1"
6.81555427679264e-39,1.38097838092974,0.686,0.271,7.29264307616813e-35,"Monocyte","GLRX"
1.93359919404831e-38,3.67592632316658,0.301,0.026,2.0689511376317e-34,"Monocyte","CCR2"
2.28261551045007e-38,1.39695963602675,0.673,0.259,2.44239859618157e-34,"Monocyte","GLIPR1"
2.62468251921286e-38,3.17788841290209,0.312,0.029,2.80841029555776e-34,"Monocyte","CPPED1"
2.93052786653132e-38,2.42481182213327,0.364,0.052,3.13566481718851e-34,"Monocyte","SMCO4"
2.9363479336288e-38,3.82266604116677,0.283,0.018,3.14189228898282e-34,"Monocyte","FAM198B"
2.99350565145897e-38,1.67866453960074,0.542,0.154,3.20305104706109e-34,"Monocyte","RTN3"
3.2738371370354e-38,1.82574911470328,0.508,0.136,3.50300573662788e-34,"Monocyte","IFNGR1"
4.96629170998395e-38,5.17688123619,0.251,0.006,5.31393212968283e-34,"Monocyte","TLR4"
6.57136999972409e-38,2.97372108146893,0.329,0.039,7.03136589970478e-34,"Monocyte","ODF3B"
7.99268743327738e-38,1.86112556897799,0.488,0.122,8.55217555360679e-34,"Monocyte","ZFAND5"
8.75760406039946e-38,3.10498152123403,0.314,0.032,9.37063634462742e-34,"Monocyte","FES"
8.76911013471082e-38,2.07864927108535,0.44,0.097,9.38294784414058e-34,"Monocyte","ITGAM"
9.21711118939595e-38,2.57407562836416,0.353,0.048,9.86230897265366e-34,"Monocyte","PLSCR1"
1.46349210612617e-37,2.72968468548614,0.331,0.039,1.56593655355501e-33,"Monocyte","BACH1"
2.24217541522974e-37,0.73224214057947,0.941,0.649,2.39912769429582e-33,"Monocyte","C14orf2"
2.28935111934038e-37,2.32960520074985,0.407,0.082,2.44960569769421e-33,"Monocyte","CHP1"
2.3482762658057e-37,2.01106204005063,0.453,0.105,2.5126556044121e-33,"Monocyte","UBE2D1"
4.77837720284422e-37,1.6062638950378,0.584,0.196,5.11286360704332e-33,"Monocyte","RNF149"
4.98991244993925e-37,3.30732832535027,0.296,0.026,5.339206321435e-33,"Monocyte","PHC2"
6.22367592121559e-37,3.56799303342403,0.283,0.022,6.65933323570069e-33,"Monocyte","RBM47"
1.53463999496524e-36,1.63129971400017,0.556,0.173,1.64206479461281e-32,"Monocyte","TMEM167A"
2.58092059954331e-36,1.0792430097775,0.601,0.188,2.76158504151134e-32,"Monocyte","LGALS3"
3.17051115489255e-36,1.13106775375453,0.758,0.37,3.39244693573502e-32,"Monocyte","MCL1"
4.23667201829298e-36,1.84703267429304,0.449,0.103,4.53323905957349e-32,"Monocyte","LYN"
5.37282396494382e-36,3.42366959400827,0.294,0.029,5.74892164248989e-32,"Monocyte","AHR"
6.70908468408871e-36,1.82369067646925,0.475,0.125,7.17872061197492e-32,"Monocyte","TNFSF10"
8.65400998114024e-36,2.02622350268283,0.414,0.086,9.25979067982006e-32,"Monocyte","DPYD"
2.04621820238818e-35,1.48521068685643,0.59,0.206,2.18945347655535e-31,"Monocyte","CMTM6"
2.27395063716363e-35,2.52409768715513,0.342,0.051,2.43312718176509e-31,"Monocyte","GNS"
3.16115200840814e-35,1.29003830221138,0.669,0.288,3.38243264899671e-31,"Monocyte","EVI2A"
3.54585172284462e-35,3.35810373966895,0.29,0.029,3.79406134344374e-31,"Monocyte","GAS7"
3.61322673343016e-35,1.02501120737753,0.754,0.351,3.86615260477027e-31,"Monocyte","TALDO1"
4.55661867081319e-35,2.09759193108995,0.405,0.088,4.87558197777011e-31,"Monocyte","CAPG"
1.25638585380835e-34,3.14484023387725,0.285,0.028,1.34433286357493e-30,"Monocyte","LILRB3"
1.30780063189427e-34,3.08314947270093,0.303,0.037,1.39934667612687e-30,"Monocyte","SULT1A1"
1.88088219678459e-34,2.0069255239487,0.414,0.091,2.01254395055951e-30,"Monocyte","CD4"
3.00759341938932e-34,2.36176957870516,0.362,0.065,3.21812495874657e-30,"Monocyte","DICER1"
3.51213640281183e-34,2.31717793305855,0.37,0.069,3.75798595100866e-30,"Monocyte","FAM49A"
4.00103463081637e-34,3.21745964424797,0.275,0.025,4.28110705497352e-30,"Monocyte","SOX4"
6.36070448322675e-34,1.73302836981482,0.497,0.149,6.80595379705262e-30,"Monocyte","PTEN"
1.30154464766769e-33,1.36480705752956,0.63,0.248,1.39265277300443e-29,"Monocyte","ATP6V0B"
1.32638868551612e-33,3.56604888319777,0.255,0.017,1.41923589350225e-29,"Monocyte","PTAFR"
1.95245454241244e-33,2.97103589710265,0.285,0.031,2.08912636038131e-29,"Monocyte","RETN"
2.34452502359016e-33,1.43295335007257,0.588,0.216,2.50864177524147e-29,"Monocyte","ANXA5"
3.38197111058792e-33,2.59410115033866,0.322,0.048,3.61870908832907e-29,"Monocyte","SCIMP"
5.43172132265274e-33,1.61694659972897,0.486,0.14,5.81194181523843e-29,"Monocyte","TPP1"
7.9880626452202e-33,1.43908047369801,0.562,0.19,8.54722703038561e-29,"Monocyte","SPG21"
8.34292103973204e-33,3.36149398460992,0.264,0.023,8.92692551251328e-29,"Monocyte","CRISPLD2"
1.19219726966815e-32,2.82372766041695,0.294,0.037,1.27565107854493e-28,"Monocyte","ETS2"
1.29134116549725e-32,0.570833149012198,0.924,0.701,1.38173504708205e-28,"Monocyte","ARPC1B"
1.69060632804536e-32,3.36803175134111,0.257,0.022,1.80894877100853e-28,"Monocyte","KLF4"
3.16596618958298e-32,1.02759904304605,0.752,0.39,3.38758382285379e-28,"Monocyte","SEC11A"
3.82887003619355e-32,1.70527245775295,0.427,0.106,4.09689093872709e-28,"Monocyte","MFSD1"
6.00779063454134e-32,2.22985433662333,0.34,0.06,6.42833597895923e-28,"Monocyte","MAP3K1"
9.60857259387261e-32,1.73674507463383,0.444,0.12,1.02811726754437e-27,"Monocyte","NAGK"
1.16789990988155e-31,0.650529038460202,0.904,0.666,1.24965290357326e-27,"Monocyte","S100A10"
2.37474017859666e-31,1.4645386676941,0.532,0.177,2.54097199109843e-27,"Monocyte","TNFRSF1B"
3.60974612456166e-31,3.20309643813653,0.268,0.031,3.86242835328098e-27,"Monocyte","CD1D"
4.1518343100882e-31,3.07496003464794,0.255,0.023,4.44246271179437e-27,"Monocyte","HPSE"
4.35833963614192e-31,2.59114204309667,0.288,0.037,4.66342341067185e-27,"Monocyte","MARCKS"
5.67989810072047e-31,1.01037254609342,0.758,0.382,6.0774909677709e-27,"Monocyte","C1orf162"
5.83031711566407e-31,1.19745150463174,0.662,0.273,6.23843931376056e-27,"Monocyte","HSD17B11"
7.31269641565619e-31,3.05444242120969,0.275,0.034,7.82458516475212e-27,"Monocyte","PLXNC1"
9.1482882827611e-31,2.50387355123927,0.316,0.054,9.78866846255438e-27,"Monocyte","SYK"
9.24492910208483e-31,3.04157670109013,0.266,0.029,9.89207413923077e-27,"Monocyte","WARS"
1.22051022407144e-30,1.09505479010703,0.697,0.336,1.30594593975644e-26,"Monocyte","METTL9"
2.83810264857918e-30,2.57949921725401,0.285,0.039,3.03676983397972e-26,"Monocyte","CCR1"
4.24983071440062e-30,2.19252589939104,0.357,0.08,4.54731886440867e-26,"Monocyte","ATP6V1A"
4.36861999726454e-30,1.92272833052288,0.379,0.088,4.67442339707306e-26,"Monocyte","EIF4EBP1"
1.17572535745384e-29,2.28626818738305,0.322,0.06,1.25802613247561e-25,"Monocyte","NOTCH2"
1.54986123115402e-29,1.53638226975925,0.473,0.148,1.6583515173348e-25,"Monocyte","ATOX1"
2.44243675664367e-29,1.16651305967921,0.654,0.29,2.61340732960873e-25,"Monocyte","AHNAK"
2.68954708712691e-29,1.00675704548577,0.769,0.39,2.87781538322579e-25,"Monocyte","ACTR2"
3.56468256299285e-29,2.22504576120448,0.307,0.052,3.81421034240235e-25,"Monocyte","ROGDI"
1.53456529954246e-28,1.88724051468136,0.355,0.077,1.64198487051043e-24,"Monocyte","PICALM"
3.77111653377003e-28,1.59212829300881,0.442,0.131,4.03509469113393e-24,"Monocyte","PTPRE"
4.42769343542362e-28,2.52984537952553,0.29,0.049,4.73763197590328e-24,"Monocyte","AGFG1"
7.19554522166696e-28,1.142306255381,0.575,0.267,7.69923338718365e-24,"Monocyte","PPBP"
1.29111562315257e-27,0.959320192340065,0.736,0.385,1.38149371677325e-23,"Monocyte","C10orf54"
2.42443351840676e-27,2.21964069197676,0.292,0.049,2.59414386469523e-23,"Monocyte","HHEX"
2.72496495131912e-27,1.74136215602765,0.377,0.096,2.91571249791146e-23,"Monocyte","CMIP"
3.04974691769827e-27,2.35312962170372,0.29,0.051,3.26322920193715e-23,"Monocyte","CSGALNACT2"
3.45371113405445e-27,1.68627778153798,0.414,0.123,3.69547091343826e-23,"Monocyte","FAM45A"
4.48222264449161e-27,1.86442268225724,0.373,0.097,4.79597822960602e-23,"Monocyte","C20orf27"
5.32962663852162e-27,2.50871985723427,0.255,0.034,5.70270050321813e-23,"Monocyte","NPTN"
6.8738250600462e-27,2.72242946542174,0.253,0.034,7.35499281424944e-23,"Monocyte","SH2B3"
8.91115812187107e-27,1.53479665244034,0.438,0.133,9.53493919040205e-23,"Monocyte","ZNF106"
9.97274225911844e-27,1.33448637604606,0.488,0.162,1.06708342172567e-22,"Monocyte","HLA-DMA"
1.39866946813549e-26,2.42383115970103,0.288,0.054,1.49657633090497e-22,"Monocyte","TBXAS1"
1.41866460368104e-26,2.05250366189881,0.327,0.072,1.51797112593871e-22,"Monocyte","SPTLC2"
1.95558541494186e-26,2.29203352549013,0.275,0.045,2.09247639398779e-22,"Monocyte","MXD1"
3.04723882627944e-26,2.43427189484493,0.277,0.048,3.260545544119e-22,"Monocyte","PAK1"
7.99331376673496e-26,1.5991371860454,0.41,0.122,8.5528457304064e-22,"Monocyte","SSH2"
8.5219468204862e-26,2.02871953318341,0.318,0.069,9.11848309792024e-22,"Monocyte","NUDT16"
1.33626323244132e-25,1.64302949609554,0.392,0.114,1.42980165871222e-21,"Monocyte","IFITM3"
1.44207647799622e-25,0.744522766016918,0.834,0.545,1.54302183145596e-21,"Monocyte","LAMTOR4"
1.45350777588145e-25,1.21023015917973,0.495,0.171,1.55525332019316e-21,"Monocyte","PTPLAD2"
1.50480218740054e-25,1.70040463977397,0.39,0.114,1.61013834051858e-21,"Monocyte","LINC00657"
1.64025254332662e-25,1.06313758839182,0.649,0.297,1.75507022135949e-21,"Monocyte","FKBP5"
1.95399899839877e-25,0.813412726205888,0.813,0.492,2.09077892828669e-21,"Monocyte","LCP1"
2.59649268963043e-25,0.957673292803191,0.704,0.356,2.77824717790456e-21,"Monocyte","GNAI2"
3.46796389217372e-25,1.5075416241308,0.407,0.12,3.71072136462588e-21,"Monocyte","TNFRSF1A"
3.91014272168933e-25,1.43029351882346,0.455,0.157,4.18385271220758e-21,"Monocyte","ACAP2"
4.43183934409053e-25,2.05343517723182,0.29,0.057,4.74206809817687e-21,"Monocyte","CORO1C"
4.91908790041999e-25,1.03592375926307,0.484,0.159,5.26342405344939e-21,"Monocyte","YBX3"
5.06778366917444e-25,1.58596792436873,0.41,0.131,5.42252852601665e-21,"Monocyte","NUMB"
2.50283105711435e-24,2.07134739124396,0.264,0.046,2.67802923111235e-20,"Monocyte","F13A1"
2.6433323390107e-24,1.34601616041274,0.475,0.173,2.82836560274145e-20,"Monocyte","NAAA"
3.25956487354917e-24,1.89923034586057,0.316,0.074,3.48773441469762e-20,"Monocyte","LAT2"
3.59973888542338e-24,2.23634113829127,0.281,0.057,3.85172060740301e-20,"Monocyte","PIK3AP1"
4.75497090845827e-24,2.02976881529892,0.314,0.076,5.08781887205035e-20,"Monocyte","KLF10"
6.55893045020442e-24,2.50611122618591,0.251,0.043,7.01805558171873e-20,"Monocyte","MGST2"
7.01890180714951e-24,1.88096158750679,0.283,0.057,7.51022493364998e-20,"Monocyte","ACTN1"
7.79914880995423e-24,0.682538172179944,0.821,0.519,8.34508922665103e-20,"Monocyte","GPX4"
9.68051351953951e-24,0.328432440369042,1,0.906,1.03581494659073e-19,"Monocyte","S100A4"
1.80562842988126e-23,2.1469400335293,0.264,0.049,1.93202241997295e-19,"Monocyte","NADK"
2.37416045582966e-23,1.82713010802233,0.314,0.077,2.54035168773774e-19,"Monocyte","GPCPD1"
2.88736910491173e-23,1.44231265541104,0.423,0.143,3.08948494225556e-19,"Monocyte","PTBP3"
3.35238988663692e-23,0.791355592816835,0.797,0.467,3.5870571787015e-19,"Monocyte","CD44"
3.79623288494408e-23,2.21157336328036,0.257,0.048,4.06196918689017e-19,"Monocyte","SULF2"
4.25558862903774e-23,2.15154728653505,0.255,0.045,4.55347983307039e-19,"Monocyte","KIAA0930"
4.90277619378432e-23,1.64214505361162,0.351,0.099,5.24597052734923e-19,"Monocyte","CLTC"
6.21260553905228e-23,1.26361920199343,0.495,0.194,6.64748792678594e-19,"Monocyte","CAPNS1"
6.77354203938153e-23,0.824660229584004,0.773,0.464,7.24768998213824e-19,"Monocyte","DAZAP2"
8.87247153217828e-23,1.5176410640959,0.401,0.133,9.49354453943076e-19,"Monocyte","THEMIS2"
1.37961707982615e-22,1.54316436250734,0.373,0.114,1.47619027541398e-18,"Monocyte","RASSF3"
1.48061758151462e-22,1.28490600519727,0.431,0.146,1.58426081222064e-18,"Monocyte","POU2F2"
1.62670932723961e-22,1.80090300093546,0.303,0.072,1.74057898014638e-18,"Monocyte","NUDT3"
1.7338136951414e-22,1.81297426474434,0.29,0.065,1.8551806538013e-18,"Monocyte","IL6R"
1.99179988112407e-22,2.02491713289505,0.29,0.068,2.13122587280276e-18,"Monocyte","VNN2"
4.3538700000906e-22,1.73515095575908,0.329,0.092,4.65864090009694e-18,"Monocyte","AZI2"
7.34093899473974e-22,0.514925043824852,0.9,0.689,7.85480472437152e-18,"Monocyte","ALDOA"
9.6707034070547e-22,1.64708812799272,0.32,0.085,1.03476526455485e-17,"Monocyte","RIN3"
1.37416219476443e-21,1.58141424352279,0.281,0.063,1.47035354839794e-17,"Monocyte","CREG1"
1.43029462991336e-21,1.41531386312744,0.394,0.131,1.53041525400729e-17,"Monocyte","USP3"
2.04750502624562e-21,1.7197013174272,0.305,0.08,2.19083037808281e-17,"Monocyte","PLEKHO1"
2.87664205523762e-21,1.26089126486671,0.331,0.094,3.07800699910426e-17,"Monocyte","GNG11"
3.81974440553679e-21,1.12826284421709,0.49,0.199,4.08712651392437e-17,"Monocyte","HSBP1"
4.12181783064938e-21,1.83734104313602,0.283,0.068,4.41034507879483e-17,"Monocyte","YWHAG"
4.58536695315208e-21,1.40950814948186,0.394,0.136,4.90634263987272e-17,"Monocyte","UBE2R2"
5.63949103103646e-21,0.384167697912817,0.924,0.75,6.03425540320902e-17,"Monocyte","CD74"
6.0731416417356e-21,1.42243224203697,0.401,0.143,6.49826155665709e-17,"Monocyte","FAM120A"
6.15906322010984e-21,0.997146756137137,0.588,0.276,6.59019764551752e-17,"Monocyte","SMAP2"
6.89153545209205e-21,1.69186025777013,0.301,0.079,7.37394293373849e-17,"Monocyte","SLC16A3"
7.31186644279926e-21,0.963347708755307,0.634,0.311,7.82369709379521e-17,"Monocyte","SAMHD1"
7.3769523756287e-21,1.75936060580705,0.29,0.072,7.89333904192271e-17,"Monocyte","HIPK3"
7.9311607986363e-21,1.69074266633767,0.301,0.079,8.48634205454084e-17,"Monocyte","LPGAT1"
1.18775525450339e-20,0.486151229466114,0.926,0.709,1.27089812231862e-16,"Monocyte","TCEB2"
1.19985632438999e-20,1.76471995083892,0.283,0.069,1.28384626709729e-16,"Monocyte","PLEC"
1.3493183941216e-20,2.03146785450798,0.253,0.054,1.44377068171011e-16,"Monocyte","NCF4"
1.75204477819803e-20,1.55653316314484,0.355,0.114,1.87468791267189e-16,"Monocyte","ADRBK1"
1.90933114985518e-20,2.07389917157268,0.259,0.06,2.04298433034504e-16,"Monocyte","FAR1"
2.16758848578943e-20,0.920401231130792,0.63,0.317,2.31931967979469e-16,"Monocyte","RTN4"
2.24824965425469e-20,1.38050516336225,0.37,0.12,2.40562713005252e-16,"Monocyte","MIS18BP1"
2.34414808681867e-20,0.870966225310281,0.688,0.371,2.50823845289597e-16,"Monocyte","PGK1"
2.40670349987038e-20,1.25878330033332,0.379,0.125,2.57517274486131e-16,"Monocyte","CAMTA1"
2.58752839288942e-20,1.79946445900392,0.292,0.077,2.76865538039168e-16,"Monocyte","RAB11FIP1"
3.74040006425228e-20,1.81625927430632,0.292,0.079,4.00222806874994e-16,"Monocyte","HIF1A"
3.94877990471014e-20,0.536096514691567,0.9,0.664,4.22519449803985e-16,"Monocyte","RHOA"
4.35682042723743e-20,1.46886928797183,0.257,0.055,4.66179785714405e-16,"Monocyte","SPARC"
5.40343514372724e-20,0.330497710832242,0.597,0.276,5.78167560378815e-16,"Monocyte","NCOA4"
6.14017610468813e-20,0.298748761041343,0.989,0.911,6.56998843201629e-16,"Monocyte","CYBA"
6.48189660644212e-20,1.32076335572688,0.405,0.148,6.93562936889307e-16,"Monocyte","VPS35"
6.50875262771911e-20,1.84040036090725,0.259,0.059,6.96436531165945e-16,"Monocyte","RNPEP"
7.32556012655e-20,1.77691326012534,0.283,0.072,7.8383493354085e-16,"Monocyte","TMEM205"
8.1030244030472e-20,1.59628401000662,0.281,0.069,8.67023611126051e-16,"Monocyte","ZBTB16"
1.03083803448289e-19,0.786347377556412,0.697,0.373,1.10299669689669e-15,"Monocyte","HLA-DRB1"
1.09000226084273e-19,0.971327004772747,0.597,0.29,1.16630241910173e-15,"Monocyte","PRKCB"
1.1496521126359e-19,1.16096367349118,0.473,0.197,1.23012776052042e-15,"Monocyte","PRKAR1A"
1.81673344224386e-19,1.8203094198842,0.253,0.057,1.94390478320093e-15,"Monocyte","STAT2"
2.0314273658378e-19,1.89633378252945,0.251,0.057,2.17362728144644e-15,"Monocyte","STX11"
2.50053042049783e-19,1.24703940641389,0.375,0.125,2.67556754993268e-15,"Monocyte","HLA-DMB"
2.89953753790428e-19,1.0568953793014,0.425,0.159,3.10250516555758e-15,"Monocyte","CTSA"
2.97982256673061e-19,1.39324193435178,0.377,0.134,3.18841014640175e-15,"Monocyte","PRDX3"
3.66280062174512e-19,1.12950873707294,0.285,0.074,3.91919666526728e-15,"Monocyte","SDPR"
4.1045474140413e-19,1.52616800111716,0.312,0.092,4.39186573302419e-15,"Monocyte","TRMT1"
4.3981697664159e-19,1.59215114609617,0.283,0.076,4.70604165006501e-15,"Monocyte","MLXIP"
6.06019097897331e-19,0.76724660428757,0.71,0.421,6.48440434750144e-15,"Monocyte","ANXA2"
8.70850340386394e-19,0.691738367319969,0.784,0.507,9.31809864213442e-15,"Monocyte","PRELID1"
1.17694624878727e-18,1.34041583651111,0.366,0.131,1.25933248620238e-14,"Monocyte","FAM200B"
1.38592391377289e-18,1.43043508918509,0.329,0.105,1.48293858773699e-14,"Monocyte","RNF13"
1.6542946253701e-18,1.80552741056599,0.272,0.074,1.77009524914601e-14,"Monocyte","BLVRA"
1.89274110349761e-18,1.11776394064115,0.468,0.199,2.02523298074244e-14,"Monocyte","XRN2"
2.46976578451326e-18,0.918978294950046,0.58,0.284,2.64264938942919e-14,"Monocyte","ARRB2"
2.78029112100086e-18,1.18067035792723,0.407,0.159,2.97491149947092e-14,"Monocyte","ATG3"
4.3037728139021e-18,0.876461436774693,0.54,0.245,4.60503691087525e-14,"Monocyte","GSTO1"
5.76291128543784e-18,1.17871786757092,0.418,0.169,6.16631507541849e-14,"Monocyte","SAT2"
8.95759849989071e-18,1.59688180491066,0.272,0.076,9.58463039488306e-14,"Monocyte","CUX1"
9.174726617821e-18,0.602850443967873,0.63,0.311,9.81695748106847e-14,"Monocyte","C7orf73"
1.05935509845649e-17,1.69721477480576,0.272,0.077,1.13350995534844e-13,"Monocyte","STK24"
1.29472272574663e-17,1.44591464191612,0.29,0.086,1.38535331654889e-13,"Monocyte","TRIP12"
1.31417222284649e-17,1.76472860697707,0.251,0.065,1.40616427844574e-13,"Monocyte","MEF2A"
1.54715272834283e-17,1.41797845014537,0.298,0.092,1.65545341932683e-13,"Monocyte","VCL"
1.68862074250382e-17,1.36285527843202,0.32,0.105,1.80682419447909e-13,"Monocyte","NAPRT1"
1.87533985092204e-17,1.71755675975419,0.251,0.065,2.00661364048659e-13,"Monocyte","ZNF217"
2.60132891085725e-17,1.22109929490508,0.314,0.097,2.78342193461725e-13,"Monocyte","PTPN12"
2.72060586092455e-17,1.42589517223181,0.301,0.094,2.91104827118927e-13,"Monocyte","EHBP1L1"
2.8444049286927e-17,1.33840127226242,0.342,0.12,3.04351327370119e-13,"Monocyte","IRF2BP2"
3.17270123729915e-17,1.42019827565067,0.333,0.117,3.39479032391009e-13,"Monocyte","DOCK2"
3.18499840638121e-17,0.474277729820735,0.882,0.684,3.40794829482789e-13,"Monocyte","CALM2"
3.38942841777209e-17,0.530217080853687,0.854,0.621,3.62668840701614e-13,"Monocyte","SERP1"
6.48872597783306e-17,0.764630111426764,0.678,0.39,6.94293679628138e-13,"Monocyte","CAST"
8.01164061657955e-17,0.832307542147501,0.651,0.356,8.57245545974012e-13,"Monocyte","CARD16"
8.48492719191879e-17,0.812245503165194,0.621,0.333,9.0788720953531e-13,"Monocyte","MTPN"
9.42677633100905e-17,0.360929933006505,0.928,0.77,1.00866506741797e-12,"Monocyte","ITM2B"
9.55406762143809e-17,1.62165271623711,0.257,0.072,1.02228523549388e-12,"Monocyte","SPTSSA"
1.06278513381422e-16,0.883125639736233,0.523,0.234,1.13718009318121e-12,"Monocyte","EFHD2"
1.15680398239371e-16,1.137653732552,0.27,0.079,1.23778026116127e-12,"Monocyte","MYL9"
1.32075951906181e-16,1.28710504877217,0.333,0.117,1.41321268539614e-12,"Monocyte","LEPROT"
1.69990215025959e-16,0.350745994510441,0.95,0.821,1.81889530077776e-12,"Monocyte","ATP5G2"
2.06785878507164e-16,1.49812058158961,0.285,0.091,2.21260890002665e-12,"Monocyte","NINJ1"
2.46494569339887e-16,1.02322364069368,0.264,0.074,2.63749189193679e-12,"Monocyte","CLU"
2.50111436886224e-16,0.84812734947412,0.556,0.273,2.67619237468259e-12,"Monocyte","TMEM219"
2.64190778914837e-16,1.21631787049284,0.357,0.134,2.82684133438876e-12,"Monocyte","VMA21"
2.82792178396808e-16,1.4158958169514,0.314,0.109,3.02587630884585e-12,"Monocyte","LAMP2"
2.86520605176484e-16,1.02999562877244,0.481,0.227,3.06577047538838e-12,"Monocyte","NDUFB5"
